Date,tweet_id,text,name
Thu Nov 26 14:13:16 +0000 2020,1331964241948143616,"Whether markets are up or down, you keep dollar cost averaging if you have long term conviction",APompliano
Thu Nov 26 14:08:56 +0000 2020,1331963150418259968,  First step to being a seasoned vet. Think of it as freshman hazing 😂😂,APompliano
Thu Nov 26 14:01:08 +0000 2020,1331961188327059460,Happy Thanksgiving to each of you 🙏🏼,APompliano
Thu Nov 26 06:30:59 +0000 2020,1331847902252118017," My friend  continues to be an absolute legend.

This time on CNBC predicting that Apple and others will even…",APompliano
Thu Nov 26 06:14:28 +0000 2020,1331843748280627200,  Michael - would love to. DMs are open,APompliano
Thu Nov 26 06:13:46 +0000 2020,1331843569917833217, Do your job and tell your family about Bitcoin this Thanksgiving,APompliano
Thu Nov 26 03:12:25 +0000 2020,1331797931540815872," You're not going to get rich on your salary.

Make sure you own equity or upside.",APompliano
Thu Nov 26 02:45:19 +0000 2020,1331791111971614722," Saving money can’t get you out of the rat race.

You have to learn to invest.",APompliano
Thu Nov 26 02:05:19 +0000 2020,1331781044979249154," Bitcoin was up 93% in 2019. Bitcoin is up 168% in 2020.

Bitcoin is up more than 500% from the market bottom below $3200 in…",APompliano
Thu Nov 26 01:59:33 +0000 2020,1331779594618343426,"Nice overview of my comments on CNBC this morning by  

",APompliano
Thu Nov 26 00:22:23 +0000 2020,1331755144812371977,  Tomorrow AM,APompliano
Thu Nov 26 00:20:22 +0000 2020,1331754634785017857, 😂🙏🏼,APompliano
Thu Nov 26 00:10:32 +0000 2020,1331752160581836800,Do your job and tell your family about Bitcoin this Thanksgiving,APompliano
Wed Nov 25 23:32:29 +0000 2020,1331742584465727488,"My friend  continues to be an absolute legend.

This time on CNBC predicting that Apple and others will eventually convert their treasury assets into Bitcoin.  ",APompliano
Wed Nov 25 22:55:30 +0000 2020,1331733279209369608,"You're not going to get rich on your salary.

Make sure you own equity or upside.",APompliano
Wed Nov 25 22:14:57 +0000 2020,1331723072504795136," The currency markets aren't a settlement system.

Bitcoin's settlement system is different than bitcoin the asset. (Whoever named them the same wasn't a marketing expert!)

I was comparing Bitcoin's settlement/transaction system to the PayPal transaction system.",APompliano
Wed Nov 25 21:50:54 +0000 2020,1331717020191223815," PayPal did just over $700 billion in transaction volume in 2019.

Bitcoin did $5.8 billion in transaction settlement volume…",APompliano
Wed Nov 25 19:58:29 +0000 2020,1331688728125902849,"Saving money can’t get you out of the rat race.

You have to learn to invest.",APompliano
Wed Nov 25 19:55:25 +0000 2020,1331687958387318786, ,APompliano
Wed Nov 25 19:48:29 +0000 2020,1331686213653245952," This interview between  and 🔥🔥🔥🔥
",APompliano
Wed Nov 25 18:21:27 +0000 2020,1331664311396298755, Bitcoin just crossed a $360 billion market cap for the first time in history.,APompliano
Wed Nov 25 16:53:52 +0000 2020,1331642269796093952," We are watching simple supply and demand economics play out.

Bitcoiners aren’t selling their Bitcoin. The halving cut inco…",APompliano
Wed Nov 25 16:33:00 +0000 2020,1331637018485534720," My entire background didn’t make it on the television cut this morning, but here it is for every Bitcoiner who would apprec…",APompliano
Wed Nov 25 16:22:32 +0000 2020,1331634383686684677,"Identifying the contrarian idea is easy.

Having the conviction to commit to it is the hard part.",APompliano
Wed Nov 25 15:35:36 +0000 2020,1331622572593700865, The $5.8 billion number does not include exchange traded volume,APompliano
Wed Nov 25 15:33:19 +0000 2020,1331621998192111622,  amazing,APompliano
Wed Nov 25 15:23:25 +0000 2020,1331619505701855232, Agreed :),APompliano
Wed Nov 25 15:06:00 +0000 2020,1331615123094581253, The late renegade chef Anthony Bourdain believed that breaking bread with strangers around the world had the power to…,APompliano
Wed Nov 25 14:56:50 +0000 2020,1331612816172871687," I am not accusing him of bias or ulterior motive. I'm accusing him of abusing his freedom to say whatever he wants without repercussion. 

The market has rebutted his claims. That is the ultimate judge.",APompliano
Wed Nov 25 14:55:16 +0000 2020,1331612423506300928, Professors can provide lots of value in many different ways. Predictions about financial markets is not one of them.,APompliano
Wed Nov 25 14:53:22 +0000 2020,1331611944881676293,"This is a professor with no skin in the game.

Professors are no different than the bloggers who have infiltrated mainstream media organizations.

They all make a living by driving clicks, not by driving returns. Choose your information sources wisely. ",APompliano
Wed Nov 25 14:46:35 +0000 2020,1331610236671700992, ,APompliano
Wed Nov 25 14:46:15 +0000 2020,1331610155335770117, The $5.8 billion does not include exchange traded volume.,APompliano
Wed Nov 25 14:45:08 +0000 2020,1331609872039866368, The $5.8 billion number doesn't include exchange traded volume. The exchange volume yesterday was about $4.3 billion.,APompliano
Wed Nov 25 14:43:06 +0000 2020,1331609360670347264, That $5.8 billion doesn't include exchange volume.,APompliano
Wed Nov 25 14:40:12 +0000 2020,1331608632379707393,"PayPal did just over $700 billion in transaction volume in 2019.

Bitcoin did $5.8 billion in transaction settlement volume yesterday. That puts Bitcoin on a $2.1 trillion annualized transaction volume trajectory.

Bitcoin is more popular than Venmo, PayPal, or Apple Pay.",APompliano
Wed Nov 25 14:12:44 +0000 2020,1331601720229703680,"Bitcoin was up 93% in 2019. Bitcoin is up 168% in 2020.

Bitcoin is up more than 500% from the market bottom below $3200 in December 2018.

If you are a Bitcoin detractor, be open minded and take the time to learn why this is happening. 

The market is telling you something.",APompliano
Wed Nov 25 14:07:55 +0000 2020,1331600507157278724, Each item has a specific meaning. See if you can figure it out :),APompliano
Wed Nov 25 13:59:03 +0000 2020,1331598277482049536, that is only for the in-studio visits!,APompliano
Wed Nov 25 13:57:01 +0000 2020,1331597763709181955, love you too,APompliano
Wed Nov 25 13:50:45 +0000 2020,1331596185027620865,Bitcoin just crossed a $360 billion market cap for the first time in history.,APompliano
Wed Nov 25 13:37:44 +0000 2020,1331592910991712258, You are the more right than wrong my friend :),APompliano
Wed Nov 25 13:35:08 +0000 2020,1331592256567074816,  it may be time...,APompliano
Wed Nov 25 13:33:45 +0000 2020,1331591909337395202," Appreciate you, Max! Trying to keep up with you :)",APompliano
Wed Nov 25 13:32:18 +0000 2020,1331591543556345856,"We are watching simple supply and demand economics play out.

Bitcoiners aren’t selling their Bitcoin. The halving cut incoming supply. There is a significant increase in demand. Price has to go up to accommodate.

This isn’t rocket science. ",APompliano
Wed Nov 25 13:16:06 +0000 2020,1331587468634824705,"New episode with Anchorage CEO  is live!

We discuss institutional custody requirements, Anchorage’s new national bank charter application, why every bank now needs a crypto strategy, and what he thinks about DeFi. 

Enjoy! 

",APompliano
Wed Nov 25 12:57:17 +0000 2020,1331582733194244101,"  Sure, everyone rebalances at some point. I just don’t think the world is black and white (ex: concentration is always bad and diversification is always good)",APompliano
Wed Nov 25 12:51:56 +0000 2020,1331581385560223746, You get it!,APompliano
Wed Nov 25 12:46:21 +0000 2020,1331579980476723207, Let’s get it,APompliano
Wed Nov 25 12:45:10 +0000 2020,1331579682853187584,Good morning to everyone except the people who refuse to acknowledge Kanye and Jay-Z are billionaires.,APompliano
Wed Nov 25 12:40:37 +0000 2020,1331578536872861696,  :),APompliano
Wed Nov 25 12:40:11 +0000 2020,1331578429154734081,   No I’m not. Been very clear about other things im excited about like digital art,APompliano
Wed Nov 25 12:39:32 +0000 2020,1331578265899851777,"  No it’s not. Majority of people who build great wealth do so by having significant concentration in a single asset that they understand well. Usually it is a business they run, etc. 

Diversification is only for those who don’t know what they’re doing :)",APompliano
Wed Nov 25 11:47:09 +0000 2020,1331565080178274307,  lol love it,APompliano
Wed Nov 25 11:42:54 +0000 2020,1331564012937633794, having fun with everyone daily!,APompliano
Wed Nov 25 11:38:50 +0000 2020,1331562988264968192,  :),APompliano
Wed Nov 25 11:37:46 +0000 2020,1331562720106328064," growth always helps, but mainly intentional re-allocation",APompliano
Wed Nov 25 11:37:03 +0000 2020,1331562538979438592, :),APompliano
Wed Nov 25 11:36:53 +0000 2020,1331562499599196161,  conscious decision to increase allocation earlier this year,APompliano
Wed Nov 25 11:36:25 +0000 2020,1331562379574906881," ""I do think the U.S. will digitize the dollar,"" says  on #cryptocurrency. ""You are going to start to see the gov…",APompliano
Wed Nov 25 11:31:51 +0000 2020,1331561232101486592,  early bird...,APompliano
Wed Nov 25 11:31:33 +0000 2020,1331561155433738242," when i believe, i believe.",APompliano
Wed Nov 25 11:30:40 +0000 2020,1331560935580979201," ""I don't think it's that crazy to see $100K #bitcoin price by the end of 2021,"" says  on #btc. …",APompliano
Wed Nov 25 11:27:19 +0000 2020,1331560089245937664, put that together just for you guys last night :),APompliano
Wed Nov 25 11:26:55 +0000 2020,1331559991443140610,  we'll see what happens :),APompliano
Wed Nov 25 11:26:10 +0000 2020,1331559802418421762," Yes, I drastically increased my allocation earlier this year during the economic chaos",APompliano
Wed Nov 25 11:23:56 +0000 2020,1331559240406798340, you are a legend my friend. get some sleep!!,APompliano
Wed Nov 25 11:23:46 +0000 2020,1331559195603296256,"My entire background didn’t make it on the television cut this morning, but here it is for every Bitcoiner who would appreciate it :) ",APompliano
Wed Nov 25 11:22:03 +0000 2020,1331558765737414657,  The cut out the good parts :),APompliano
Wed Nov 25 10:46:26 +0000 2020,1331549803810058241, good morning,APompliano
Wed Nov 25 10:46:01 +0000 2020,1331549697190866945, :),APompliano
Wed Nov 25 10:42:01 +0000 2020,1331548691275116545,  lets get it,APompliano
Wed Nov 25 10:04:12 +0000 2020,1331539175779299330," [NEW POST] Janet Yellen Is About To Create The Ultimate Bitcoin Tailwind

If Janet Yellen becomes the Treasury Secretary, s…",APompliano
Wed Nov 25 02:46:37 +0000 2020,1331429053891534849,Today was a good day. Let's get after it and break the all-time high tomorrow. Goodnight my friends.,APompliano
Wed Nov 25 02:07:23 +0000 2020,1331419179803668480, lol they have recordings of live TV now! Don't lose your beauty sleep :),APompliano
Wed Nov 25 01:52:52 +0000 2020,1331415523842777093,"  This is true! Jim kept me on the line until we figured out how he could do it.

Followed up his open-minded approach to our conversation with an immediate bias for action. I was impressed :)",APompliano
Wed Nov 25 01:00:50 +0000 2020,1331402433088589824," I terrorize gold bugs in their dreams after they Google “gold market cap” 

No clue how this ended up being selected but I…",APompliano
Wed Nov 25 00:53:07 +0000 2020,1331400489846657024,  No chance that happened 😂,APompliano
Wed Nov 25 00:25:27 +0000 2020,1331393526840631296,"My conversation with  is now on YouTube.

We discuss Bitcoin’s market cap all-time high, GBTC’s premium, DeFi, Satoshi’s coins, Ray Dalio, and what metrics Nic checks every morning when he wakes up.

This is a great one!

",APompliano
Wed Nov 25 00:20:31 +0000 2020,1331392284278054913," Elon Musk is now the world's second richest person.

Never bet against innovators.",APompliano
Tue Nov 24 23:39:39 +0000 2020,1331382001300107266,This is the secret for most great investments — have the patience to do nothing for long periods of time. ,APompliano
Tue Nov 24 22:42:44 +0000 2020,1331367676397166595,"  explaining why Janet Yellen is one big marketing campaign for #bitcoin 

",APompliano
Tue Nov 24 21:46:32 +0000 2020,1331353532696498179, Lol welcome back. Stop lying!! 😂😂,APompliano
Tue Nov 24 18:19:10 +0000 2020,1331301347136860160,"Get your popcorn ready.

The Bitcoin bull market is underway, so I’ll be on  tomorrow at 6:10am EST. ",APompliano
Tue Nov 24 17:47:05 +0000 2020,1331293272577368069, Yes few people sent to me. Thanks for reminder. Followed!,APompliano
Tue Nov 24 17:46:54 +0000 2020,1331293228717531140,"I terrorize gold bugs in their dreams after they Google “gold market cap” 

No clue how this ended up being selected but I love it 🔥 ",APompliano
Tue Nov 24 17:18:50 +0000 2020,1331286163953487876,Bitcoin is literally stealing market share from gold in real time.  ,APompliano
Tue Nov 24 17:03:51 +0000 2020,1331282393345486853," In the last 12 months:

- S&amp;P is up 14%
- Gold is up 23%
- Bitcoin is up 169%

Innovation drives returns and we are witness…",APompliano
Tue Nov 24 16:57:38 +0000 2020,1331280830254243845,  🔥🔥🔥🔥,APompliano
Tue Nov 24 16:29:20 +0000 2020,1331273709332598797," New episode with  is live!

We discuss Bitcoin’s market cap all-time high, GBTC’s premium, DeFi, Satoshi’s coin…",APompliano
Tue Nov 24 16:04:13 +0000 2020,1331267386738176001, Bitcoin is up 167% in 2020.,APompliano
Tue Nov 24 15:55:18 +0000 2020,1331265142617755668,     this is really good,APompliano
Tue Nov 24 15:51:49 +0000 2020,1331264264540217345, lol that would be great,APompliano
Tue Nov 24 14:59:02 +0000 2020,1331250982458699778, Good morning to everyone except the people who said Bitcoin was going to $0,APompliano
Tue Nov 24 14:51:36 +0000 2020,1331249114537975812,"[NEW POST] Janet Yellen Is About To Create The Ultimate Bitcoin Tailwind

If Janet Yellen becomes the Treasury Secretary, she is going to drive Bitcoin's price much, much higher.

Read this to meet Bitcoin's newest ally :)

",APompliano
Tue Nov 24 14:45:59 +0000 2020,1331247699782496263," bang bang, jimmy bitcoin bull!",APompliano
Tue Nov 24 14:28:19 +0000 2020,1331243253325320199," Let's go, Jim! Love to see Jimmy Chill become Jimmy Bitcoin Bull :)",APompliano
Tue Nov 24 14:26:17 +0000 2020,1331242741250945026,  is my default website I check now :) incredible work you did,APompliano
Tue Nov 24 14:23:53 +0000 2020,1331242135362924544,"In the last 12 months:

- S&amp;P is up 14%
- Gold is up 23%
- Bitcoin is up 169%

Innovation drives returns and we are witnessing the adoption of one of the most disruptive pieces of technology in real time.",APompliano
Tue Nov 24 14:18:50 +0000 2020,1331240867353534470," $19,000",APompliano
Tue Nov 24 14:18:32 +0000 2020,1331240790165778435,  :),APompliano
Tue Nov 24 13:54:48 +0000 2020,1331234819355906048,  Dan is definitely a bull!,APompliano
Tue Nov 24 13:51:18 +0000 2020,1331233938619109377, :),APompliano
Tue Nov 24 13:47:38 +0000 2020,1331233012919447554,"Elon Musk is now the world's second richest person.

Never bet against innovators.",APompliano
Tue Nov 24 13:35:10 +0000 2020,1331229878818119682,"New episode with  is live!

We discuss Bitcoin’s market cap all-time high, GBTC’s premium, DeFi, Satoshi’s coins, Ray Dalio, and what metrics Nic checks every morning when he wakes up.

Enjoy!

",APompliano
Tue Nov 24 13:18:17 +0000 2020,1331225627383504896," There are very few things I understand in this world, but this is one that I am intimately familiar with :)",APompliano
Tue Nov 24 13:15:55 +0000 2020,1331225034300542977,"Every morning I write a letter to over 90,000 investors about business, finance, and Bitcoin.

If you're trying to learn, you should be subscribed.

Invest in yourself: ",APompliano
Tue Nov 24 12:36:23 +0000 2020,1331215084987748354,Good morning to everyone except the people who said Bitcoin was going to $0,APompliano
Tue Nov 24 12:33:21 +0000 2020,1331214321506988033,Bitcoin is up 167% in 2020.,APompliano
Tue Nov 24 12:31:26 +0000 2020,1331213838465851393,Bitcoin just hit a $355 billion market cap for the first time in history.,APompliano
Tue Nov 24 12:24:38 +0000 2020,1331212125885390850,"$19,000",APompliano
Tue Nov 24 03:37:27 +0000 2020,1331079458158219270," I’ve always been fascinated by options trading, but never understood it well.

 launched an options robo adv…",APompliano
Tue Nov 24 02:50:23 +0000 2020,1331067611518545921, Embrace being different,APompliano
Tue Nov 24 02:48:27 +0000 2020,1331067126224982018,  We’ve been trying to get YouTube to ban these fake accounts but no luck unfortunately,APompliano
Tue Nov 24 02:42:32 +0000 2020,1331065634977837056, 😂😂😂,APompliano
Tue Nov 24 02:38:32 +0000 2020,1331064631926906886,    fixed it. ,APompliano
Tue Nov 24 02:23:58 +0000 2020,1331060966457536512, 😂😂😂,APompliano
Tue Nov 24 02:21:01 +0000 2020,1331060220269916163,  Ramp has kids. He ain’t playing golf.,APompliano
Tue Nov 24 02:20:39 +0000 2020,1331060129790353413, 85 yo to be honest,APompliano
Tue Nov 24 02:19:30 +0000 2020,1331059841645817856, I’m close,APompliano
Tue Nov 24 02:18:42 +0000 2020,1331059638754799616, Facts,APompliano
Tue Nov 24 02:17:36 +0000 2020,1331059361318391810, Baseball swing at a golf ball obviously. Duh,APompliano
Tue Nov 24 02:16:32 +0000 2020,1331059095705673729, Yeah I have no clue what I’m doing.,APompliano
Tue Nov 24 02:16:17 +0000 2020,1331059030383603720, My shots have ..... variety to them 😭😭,APompliano
Tue Nov 24 02:15:21 +0000 2020,1331058794164604929,Home run. Walk off. Bat flip. Don’t make me play these rich ass sports or I’ll embarrass you. 😂😂 ,APompliano
Tue Nov 24 01:58:42 +0000 2020,1331054604273020931, Former Fed Chair Janet Yellen is Joe Biden's pick for Treasury Secretary.,APompliano
Tue Nov 24 01:33:18 +0000 2020,1331048215425261570, Ben Wallace is the man,APompliano
Tue Nov 24 01:31:23 +0000 2020,1331047731897520129,"Jamie is the only person I know who spends all his time reading about the history of finance.

He now has a quick course you can take to get up to speed. Worth looking at :) ",APompliano
Tue Nov 24 01:29:31 +0000 2020,1331047259618873345, No comment,APompliano
Tue Nov 24 01:02:18 +0000 2020,1331040413516509185, You’re doing just fine over there my friend!,APompliano
Tue Nov 24 00:41:47 +0000 2020,1331035249262944257,"I’ve always been fascinated by options trading, but never understood it well.

 launched an options robo advisor that makes it so simple even I can do it.

They’re a new podcast sponsor so go melt their servers by all signing up at once 🙏🏼

",APompliano
Tue Nov 24 00:14:36 +0000 2020,1331028408478932993, lol GOAT,APompliano
Tue Nov 24 00:13:04 +0000 2020,1331028021772505088,   ,APompliano
Tue Nov 24 00:11:41 +0000 2020,1331027676006674434,   she swore everything was off the record from the minute we started dating,APompliano
Tue Nov 24 00:09:44 +0000 2020,1331027183637327874, :),APompliano
Tue Nov 24 00:09:10 +0000 2020,1331027040112402432, don't make me tell mom,APompliano
Tue Nov 24 00:06:14 +0000 2020,1331026304020475904," dude, you're supposed to intro me before you write about them.",APompliano
Tue Nov 24 00:04:52 +0000 2020,1331025958179135489," Governments have held a monopoly on monetary policy for decades.

They used it to manipulate economies, while driving insan…",APompliano
Mon Nov 23 23:36:00 +0000 2020,1331018695661989889, You know :),APompliano
Mon Nov 23 23:33:12 +0000 2020,1331017989710360581,"Some of y’all are dreaming about being CEO of a company, but you need to remember to be CEO of your life first.",APompliano
Mon Nov 23 23:22:24 +0000 2020,1331015272405348355," Pretty clear that psychedelics are going to be mainstream.

 announces new funding round, which includes …",APompliano
Mon Nov 23 21:26:37 +0000 2020,1330986135343017985,"My conversation with  is now on YouTube. 

Dan is one of the best macro investors in the world and we dove deep into the current debate around gold and bitcoin.

Enjoy!

",APompliano
Mon Nov 23 20:39:12 +0000 2020,1330974201486979075,  Just getting warmed up. Will be cranking out more content soon,APompliano
Mon Nov 23 20:37:15 +0000 2020,1330973710283661314,Embrace being different,APompliano
Mon Nov 23 20:06:40 +0000 2020,1330966014163619840,Former Fed Chair Janet Yellen is Joe Biden's pick for Treasury Secretary.,APompliano
Mon Nov 23 18:23:16 +0000 2020,1330939991854379010, true,APompliano
Mon Nov 23 17:35:26 +0000 2020,1330927954306719745, 🙏🏼🙏🏼🙏🏼 Bitcoiner Caleb is my favorite Caleb,APompliano
Mon Nov 23 17:28:05 +0000 2020,1330926103100350464,"Pretty clear that psychedelics are going to be mainstream.

 announces new funding round, which includes  and .

",APompliano
Mon Nov 23 17:20:08 +0000 2020,1330924104434782216,  Nothing time related in the recording. Will release Thursday,APompliano
Mon Nov 23 17:15:09 +0000 2020,1330922848425308160,"The CEO of PayPal is on national television showing you the future.

The question is...are you open minded enough to listen? ",APompliano
Mon Nov 23 17:06:03 +0000 2020,1330920559929155586," Great chat with the one and only  on .

Went on to make case that fiat/legacy world needs #GOLD as liquid hed…",APompliano
Mon Nov 23 15:35:25 +0000 2020,1330897750007959554," If You’re a Young Person Looking to Build Wealth

Visual Thread

Words by:  ",APompliano
Mon Nov 23 15:27:03 +0000 2020,1330895648040902656," New episode with  is live!

We discuss the gold thesis, the bitcoin thesis, the recent divergence, whether they wil…",APompliano
Mon Nov 23 14:43:27 +0000 2020,1330884672709160968, Good morning to everyone except the people who think college athletes shouldn’t be paid,APompliano
Mon Nov 23 13:49:00 +0000 2020,1330870969787949062,"Governments have held a monopoly on monetary policy for decades.

They used it to manipulate economies, while driving insane levels of wealth inequality.

Bitcoin is the only option built for the people.

They can use it to protest central banks, while protecting their wealth.",APompliano
Mon Nov 23 12:39:51 +0000 2020,1330853567666806785,"New episode with  is live!

We discuss the gold thesis, the bitcoin thesis, the recent divergence, whether they will co-exist in the future, how to think of an ideal allocation to either, and stock-to-flow models.

Enjoy! 
",APompliano
Mon Nov 23 12:15:50 +0000 2020,1330847522726744064,Good morning to everyone except the people who think college athletes shouldn’t be paid,APompliano
Mon Nov 23 03:17:08 +0000 2020,1330711956047732737," If you’re a young person looking to build wealth:

1. Get out of debt
2. Get 2+ income streams
3. Save 3-6 months of cash
4…",APompliano
Mon Nov 23 00:55:12 +0000 2020,1330676237078032385,"  Even he disagrees with you.

He said currency, not money :)",APompliano
Sun Nov 22 23:47:25 +0000 2020,1330659181486104579," If you’re not rich, you don’t need 30% of your income going to wants. You should be focused on acquiring financial freedom as fast as possible and diverting more money to consumption than investing will violate that rule.",APompliano
Sun Nov 22 23:46:11 +0000 2020,1330658869094326274,"  Again, that is a rational position to take (ETH is improvement on USD) but it still doesn’t mean that ETH is money.

Most ETH proponents don’t even agree with Ryan here.",APompliano
Sun Nov 22 23:41:26 +0000 2020,1330657675181514752,"If you’re a young person looking to build wealth:

1. Get out of debt
2. Get 2+ income streams
3. Save 3-6 months of cash
4. Invest! Invest! Invest!

The younger you are, the more that time is on your side.

Get compounding to work for you as soon as possible.",APompliano
Sun Nov 22 23:15:19 +0000 2020,1330651100542869505,  This is probably a fair view based on the existing market,APompliano
Sun Nov 22 22:57:11 +0000 2020,1330646539547648001,"   That is a good position to have. The market so far has determined the ethereum network is worth 10s of billions of dollars.

People are using ETH as a currency currently. But none of that makes the statement “ETH is money” true.",APompliano
Sun Nov 22 22:45:20 +0000 2020,1330643555153539074," ETH is a currency in the same way that USD is a currency.

People use it in exchange for goods or services, but the variable monetary policy means it isn’t sound money.

There is a difference between a currency &amp; money, so no ETH is not money.

It is being used as (bad) currency.",APompliano
Sun Nov 22 22:05:28 +0000 2020,1330633524668403718, The media can’t fathom that millions of random people on the internet beat Wall Street to the best investment of the last d…,APompliano
Sun Nov 22 20:57:44 +0000 2020,1330616478777925634, College is largely a corporate America training program,APompliano
Sun Nov 22 20:19:08 +0000 2020,1330606764392394752,  :),APompliano
Sun Nov 22 19:58:52 +0000 2020,1330601662080311299, Promise you’ll appreciate the extra sleep :),APompliano
Sun Nov 22 19:57:07 +0000 2020,1330601221036584960,   50% accurate 😂😉,APompliano
Sun Nov 22 19:54:52 +0000 2020,1330600658404323328, It is the only hope to solve wealth inequality in a sustainable way,APompliano
Sun Nov 22 19:53:54 +0000 2020,1330600414484586504, :),APompliano
Sun Nov 22 19:51:17 +0000 2020,1330599753680351235,"Shoutout to those on the way home right now that are planning to tell everyone, from grandma to the dogs, about Bitcoin this Thanksgiving 😂",APompliano
Sun Nov 22 19:26:31 +0000 2020,1330593522790129669, 🔥🔥🔥,APompliano
Sun Nov 22 18:42:37 +0000 2020,1330582473613467650, Yes!,APompliano
Sun Nov 22 18:40:48 +0000 2020,1330582015410921475,  True,APompliano
Sun Nov 22 18:39:58 +0000 2020,1330581805930569728, I can’t read,APompliano
Sun Nov 22 18:38:10 +0000 2020,1330581353314865155,"Stop posting your tweets as fleets. 

We already saw your bad take.",APompliano
Sun Nov 22 18:27:18 +0000 2020,1330578619580768259,  DM’d him. Happy to help,APompliano
Sun Nov 22 16:48:20 +0000 2020,1330553713631563778, Big facts,APompliano
Sun Nov 22 16:45:14 +0000 2020,1330552932639645698, Agreed! I just like when the little guy gets an edge for once :),APompliano
Sun Nov 22 16:22:37 +0000 2020,1330547240298024966, Incredible,APompliano
Sun Nov 22 16:17:18 +0000 2020,1330545903413944322,The media can’t fathom that millions of random people on the internet beat Wall Street to the best investment of the last decade.,APompliano
Sun Nov 22 16:12:40 +0000 2020,1330544737938501634,  🔥🔥🔥,APompliano
Sun Nov 22 16:02:31 +0000 2020,1330542181610872832,"JPMorgan now calling for $140k+ Bitcoin price.

Eventually everyone capitulates.

",APompliano
Sun Nov 22 15:37:08 +0000 2020,1330535796231770113,Too many investors are more protective of their ego than their portfolio.,APompliano
Sun Nov 22 14:51:37 +0000 2020,1330524339452727312, Good point. Maybe the more accurate description is a screening program masquerading as a training program,APompliano
Sun Nov 22 14:46:13 +0000 2020,1330522982654103553,College is largely a corporate America training program,APompliano
Sun Nov 22 13:46:34 +0000 2020,1330507969855950849," Got to draw the line somewhere, Rich!",APompliano
Sun Nov 22 13:32:44 +0000 2020,1330504487497297920,Good morning to everyone except the people who leave their shopping cart in the middle of the aisle while looking for something,APompliano
Sun Nov 22 02:52:51 +0000 2020,1330343458318512128, I just got invited to a virtual conference and the invite states that drinks and refreshments will be provided.,APompliano
Sun Nov 22 01:56:34 +0000 2020,1330329291545047040, 😂😂😂,APompliano
Sun Nov 22 01:01:42 +0000 2020,1330315483913068545,When people tell me to sell my Bitcoin ,APompliano
Sat Nov 21 23:21:43 +0000 2020,1330290324229529601,   Recharged,APompliano
Sat Nov 21 23:21:36 +0000 2020,1330290293732761602, The white paper,APompliano
Sat Nov 21 23:21:08 +0000 2020,1330290177135226885,   Will leave that expertise to Dave,APompliano
Sat Nov 21 23:20:42 +0000 2020,1330290069111005198,   Yes,APompliano
Sat Nov 21 23:18:42 +0000 2020,1330289564594921474,"Two guys, two pies. King shit.  ",APompliano
Sat Nov 21 23:05:27 +0000 2020,1330286231352188934," Bitcoin built one of the most rabid communities on the internet without a CEO, community manager, or a social media strateg…",APompliano
Sat Nov 21 21:27:09 +0000 2020,1330261492168597504, For real. That thing ain’t playing around,APompliano
Sat Nov 21 21:26:27 +0000 2020,1330261314271399939, Wow that’s big time,APompliano
Sat Nov 21 21:25:38 +0000 2020,1330261110558224385,Who said dinosaurs are extinct??  ,APompliano
Sat Nov 21 21:06:52 +0000 2020,1330256389365772298,  +1 to this suggestion for sure,APompliano
Sat Nov 21 21:05:25 +0000 2020,1330256024016740352,I just got invited to a virtual conference and the invite states that drinks and refreshments will be provided.,APompliano
Sat Nov 21 20:45:53 +0000 2020,1330251106178437129,"Is anyone surprised at this point?

Majority of these DeFi projects have no audits, no true governance, and aren’t decentralized. ICO 2.0 is underway.

People PLEASE proceed with caution and realize how risky this stuff is. 

",APompliano
Sat Nov 21 20:39:44 +0000 2020,1330249560820740099, The asset bitcoin is different than the settlement system Bitcoin. Same name but two different things,APompliano
Sat Nov 21 20:38:32 +0000 2020,1330249258864357386, So true,APompliano
Sat Nov 21 20:29:51 +0000 2020,1330247073380315140,There are only 11 companies in the world who have a larger market cap than the Bitcoin settlement system right now. ,APompliano
Sat Nov 21 19:36:31 +0000 2020,1330233651238473731, Hope each of you has a great weekend 🙏🏽,APompliano
Sat Nov 21 19:21:18 +0000 2020,1330229823114010625,Should I switch it up and get world famous Scarr’s pizza today?!,APompliano
Sat Nov 21 19:05:40 +0000 2020,1330225887275606017,. trying to trick me on a Saturday with the cereal delivery. Everyone knows today is pizza day! ,APompliano
Sat Nov 21 16:54:36 +0000 2020,1330192904921477123," What was the best article you read this week?

Any topic is fair game.",APompliano
Sat Nov 21 16:31:22 +0000 2020,1330187057554190338,The biggest challenge I have with the podcast is that there are too many interesting people to talk with and not enough days to publish them all.,APompliano
Sat Nov 21 16:18:21 +0000 2020,1330183779923660802, no chance,APompliano
Sat Nov 21 16:15:18 +0000 2020,1330183011770503170," There were many attempts at a global digital currency previously. Different teams, but they definitely built on top of each other's work IMO.",APompliano
Sat Nov 21 16:13:57 +0000 2020,1330182673369849857,"Bitcoin built one of the most rabid communities on the internet without a CEO, community manager, or a social media strategy.

Product-market fit is the most powerful force in the world.",APompliano
Sat Nov 21 16:12:02 +0000 2020,1330182189418487812," That video from CNBC is old. I increased to about 85-90% earlier this year. Talked about my portfolio allocation a few weeks ago on the podcast.

",APompliano
Sat Nov 21 15:54:34 +0000 2020,1330177795432067073,    ,APompliano
Sat Nov 21 15:43:25 +0000 2020,1330174987299401729, :),APompliano
